Individus,Cas SNIF,IICR,Taille,M,Echantillon,Omega,n_inf,M_inf,N0_inf
6422,1285,429,4x7,50,22,0.3,,,
6423,1285,429,4x7,50,22,0.3,,,
6424,1285,429,4x7,50,22,0.3,,,
6425,1285,429,4x7,50,22,0.3,,,
6426,1286,429,4x7,50,22,0.5,,,
6427,1286,429,4x7,50,22,0.5,,,
6428,1286,429,4x7,50,22,0.5,,,
6429,1286,429,4x7,50,22,0.5,,,
6430,1286,429,4x7,50,22,0.5,,,
6431,1287,429,4x7,50,22,1,,,
6432,1287,429,4x7,50,22,1,,,
6433,1287,429,4x7,50,22,1,,,
6434,1287,429,4x7,50,22,1,,,
6435,1287,429,4x7,50,22,1,,,
6436,1288,430,4x7,50,13,0.3,,,
6437,1288,430,4x7,50,13,0.3,,,
6438,1288,430,4x7,50,13,0.3,,,
6439,1288,430,4x7,50,13,0.3,,,
6440,1288,430,4x7,50,13,0.3,,,
6441,1289,430,4x7,50,13,0.5,,,
6442,1289,430,4x7,50,13,0.5,,,
6443,1289,430,4x7,50,13,0.5,,,
6444,1289,430,4x7,50,13,0.5,,,
6445,1289,430,4x7,50,13,0.5,,,
6446,1290,430,4x7,50,13,1,,,
6447,1290,430,4x7,50,13,1,,,
6448,1290,430,4x7,50,13,1,,,
6449,1290,430,4x7,50,13,1,,,
6450,1290,430,4x7,50,13,1,,,
6451,1291,431,4x7,50,23,0.3,,,
6452,1291,431,4x7,50,23,0.3,,,
6453,1291,431,4x7,50,23,0.3,,,
6454,1291,431,4x7,50,23,0.3,,,
6455,1291,431,4x7,50,23,0.3,,,
6456,1292,431,4x7,50,23,0.5,,,
6457,1292,431,4x7,50,23,0.5,,,
6458,1292,431,4x7,50,23,0.5,,,
6459,1292,431,4x7,50,23,0.5,,,
6460,1292,431,4x7,50,23,0.5,,,
6461,1293,431,4x7,50,23,1,,,
6462,1293,431,4x7,50,23,1,,,
6463,1293,431,4x7,50,23,1,,,
6464,1293,431,4x7,50,23,1,,,
6465,1293,431,4x7,50,23,1,,,
6466,1294,432,4x7,50,14,0.3,,,
6467,1294,432,4x7,50,14,0.3,,,
6468,1294,432,4x7,50,14,0.3,,,
6469,1294,432,4x7,50,14,0.3,,,
6470,1294,432,4x7,50,14,0.3,,,
6471,1295,432,4x7,50,14,0.5,,,
6472,1295,432,4x7,50,14,0.5,,,
6473,1295,432,4x7,50,14,0.5,,,
6474,1295,432,4x7,50,14,0.5,,,
6475,1295,432,4x7,50,14,0.5,,,
6476,1296,432,4x7,50,14,1,,,
6477,1296,432,4x7,50,14,1,,,
6478,1296,432,4x7,50,14,1,,,
6479,1296,432,4x7,50,14,1,,,
6480,1296,432,4x7,50,14,1,,,
6481,1297,433,4x7,50,24,0.3,,,
6482,1297,433,4x7,50,24,0.3,,,
6483,1297,433,4x7,50,24,0.3,,,
6484,1297,433,4x7,50,24,0.3,,,
6485,1297,433,4x7,50,24,0.3,,,
6486,1298,433,4x7,50,24,0.5,,,
6487,1298,433,4x7,50,24,0.5,,,
6488,1298,433,4x7,50,24,0.5,,,
6489,1298,433,4x7,50,24,0.5,,,
6490,1298,433,4x7,50,24,0.5,,,
6491,1299,433,4x7,50,24,1,,,
6492,1299,433,4x7,50,24,1,,,
6493,1299,433,4x7,50,24,1,,,
6494,1299,433,4x7,50,24,1,,,
6495,1299,433,4x7,50,24,1,,,
6496,1300,434,4x7,100,11,0.3,,,
6497,1300,434,4x7,100,11,0.3,,,
6498,1300,434,4x7,100,11,0.3,,,
6499,1300,434,4x7,100,11,0.3,,,
6500,1300,434,4x7,100,11,0.3,,,
6501,1301,434,4x7,100,11,0.5,,,
6502,1301,434,4x7,100,11,0.5,,,
6503,1301,434,4x7,100,11,0.5,,,
6504,1301,434,4x7,100,11,0.5,,,
6505,1301,434,4x7,100,11,0.5,,,
6506,1302,434,4x7,100,11,1,,,
6507,1302,434,4x7,100,11,1,,,
6508,1302,434,4x7,100,11,1,,,
6509,1302,434,4x7,100,11,1,,,
6510,1302,434,4x7,100,11,1,,,
6511,1303,435,4x7,100,12,0.3,,,
6512,1303,435,4x7,100,12,0.3,,,
6513,1303,435,4x7,100,12,0.3,,,
6514,1303,435,4x7,100,12,0.3,,,
6515,1303,435,4x7,100,12,0.3,,,
6516,1304,435,4x7,100,12,0.5,,,
6517,1304,435,4x7,100,12,0.5,,,
6518,1304,435,4x7,100,12,0.5,,,
6519,1304,435,4x7,100,12,0.5,,,
6520,1304,435,4x7,100,12,0.5,,,
6521,1305,435,4x7,100,12,1,,,
6522,1305,435,4x7,100,12,1,,,
6523,1305,435,4x7,100,12,1,,,
6524,1305,435,4x7,100,12,1,,,
6525,1305,435,4x7,100,12,1,,,
6526,1306,436,4x7,100,22,0.3,,,
6527,1306,436,4x7,100,22,0.3,,,
6528,1306,436,4x7,100,22,0.3,,,
6529,1306,436,4x7,100,22,0.3,,,
6530,1306,436,4x7,100,22,0.3,,,
6531,1307,436,4x7,100,22,0.5,,,
6532,1307,436,4x7,100,22,0.5,,,
6533,1307,436,4x7,100,22,0.5,,,
6534,1307,436,4x7,100,22,0.5,,,
6535,1307,436,4x7,100,22,0.5,,,
6536,1308,436,4x7,100,22,1,,,
6537,1308,436,4x7,100,22,1,,,
6538,1308,436,4x7,100,22,1,,,
6539,1308,436,4x7,100,22,1,,,
6540,1308,436,4x7,100,22,1,,,
6541,1309,437,4x7,100,13,0.3,,,
6542,1309,437,4x7,100,13,0.3,,,
6543,1309,437,4x7,100,13,0.3,,,
6544,1309,437,4x7,100,13,0.3,,,
6545,1309,437,4x7,100,13,0.3,,,
6546,1310,437,4x7,100,13,0.5,,,
6547,1310,437,4x7,100,13,0.5,,,
6548,1310,437,4x7,100,13,0.5,,,
6549,1310,437,4x7,100,13,0.5,,,
6550,1310,437,4x7,100,13,0.5,,,
6551,1311,437,4x7,100,13,1,,,
6552,1311,437,4x7,100,13,1,,,
6553,1311,437,4x7,100,13,1,,,
6554,1311,437,4x7,100,13,1,,,
6555,1311,437,4x7,100,13,1,,,
6556,1312,438,4x7,100,23,0.3,,,
6557,1312,438,4x7,100,23,0.3,,,
6558,1312,438,4x7,100,23,0.3,,,
6559,1312,438,4x7,100,23,0.3,,,
6560,1312,438,4x7,100,23,0.3,,,
6561,1313,438,4x7,100,23,0.5,,,
6562,1313,438,4x7,100,23,0.5,,,
6563,1313,438,4x7,100,23,0.5,,,
6564,1313,438,4x7,100,23,0.5,,,
6565,1313,438,4x7,100,23,0.5,,,
6566,1314,438,4x7,100,23,1,,,
6567,1314,438,4x7,100,23,1,,,
6568,1314,438,4x7,100,23,1,,,
6569,1314,438,4x7,100,23,1,,,
6570,1314,438,4x7,100,23,1,,,
6571,1315,439,4x7,100,14,0.3,,,
6572,1315,439,4x7,100,14,0.3,,,
6573,1315,439,4x7,100,14,0.3,,,
6574,1315,439,4x7,100,14,0.3,,,
6575,1315,439,4x7,100,14,0.3,,,
6576,1316,439,4x7,100,14,0.5,,,
6577,1316,439,4x7,100,14,0.5,,,
6578,1316,439,4x7,100,14,0.5,,,
6579,1316,439,4x7,100,14,0.5,,,
6580,1316,439,4x7,100,14,0.5,,,
6581,1317,439,4x7,100,14,1,,,
6582,1317,439,4x7,100,14,1,,,
6583,1317,439,4x7,100,14,1,,,
6584,1317,439,4x7,100,14,1,,,
6585,1317,439,4x7,100,14,1,,,
6586,1318,440,4x7,100,24,0.3,,,
6587,1318,440,4x7,100,24,0.3,,,
6588,1318,440,4x7,100,24,0.3,,,
6589,1318,440,4x7,100,24,0.3,,,
6590,1318,440,4x7,100,24,0.3,,,
6591,1319,440,4x7,100,24,0.5,,,
6592,1319,440,4x7,100,24,0.5,,,
6593,1319,440,4x7,100,24,0.5,,,
6594,1319,440,4x7,100,24,0.5,,,
6595,1319,440,4x7,100,24,0.5,,,
6596,1320,440,4x7,100,24,1,,,
6597,1320,440,4x7,100,24,1,,,
6598,1320,440,4x7,100,24,1,,,
6599,1320,440,4x7,100,24,1,,,
6600,1320,440,4x7,100,24,1,,,
6601,1321,441,4x8,1,11,0.3,,,
6602,1321,441,4x8,1,11,0.3,,,
6603,1321,441,4x8,1,11,0.3,,,
6604,1321,441,4x8,1,11,0.3,,,
6605,1321,441,4x8,1,11,0.3,,,
6606,1322,441,4x8,1,11,0.5,,,
6607,1322,441,4x8,1,11,0.5,,,
6608,1322,441,4x8,1,11,0.5,,,
6609,1322,441,4x8,1,11,0.5,,,
6610,1322,441,4x8,1,11,0.5,,,
6611,1323,441,4x8,1,11,1,,,
6612,1323,441,4x8,1,11,1,,,
6613,1323,441,4x8,1,11,1,,,
6614,1323,441,4x8,1,11,1,,,
6615,1323,441,4x8,1,11,1,,,
6616,1324,442,4x8,1,12,0.3,,,
6617,1324,442,4x8,1,12,0.3,,,
6618,1324,442,4x8,1,12,0.3,,,
6619,1324,442,4x8,1,12,0.3,,,
6620,1324,442,4x8,1,12,0.3,,,
6621,1325,442,4x8,1,12,0.5,,,
6622,1325,442,4x8,1,12,0.5,,,
6623,1325,442,4x8,1,12,0.5,,,
6624,1325,442,4x8,1,12,0.5,,,
6625,1325,442,4x8,1,12,0.5,,,
6626,1326,442,4x8,1,12,1,,,
6627,1326,442,4x8,1,12,1,,,
6628,1326,442,4x8,1,12,1,,,
6629,1326,442,4x8,1,12,1,,,
6630,1326,442,4x8,1,12,1,,,
6631,1327,443,4x8,1,22,0.3,,,
6632,1327,443,4x8,1,22,0.3,,,
6633,1327,443,4x8,1,22,0.3,,,
6634,1327,443,4x8,1,22,0.3,,,
6635,1327,443,4x8,1,22,0.3,,,
6636,1328,443,4x8,1,22,0.5,,,
6637,1328,443,4x8,1,22,0.5,,,
6638,1328,443,4x8,1,22,0.5,,,
6639,1328,443,4x8,1,22,0.5,,,
6640,1328,443,4x8,1,22,0.5,,,
6641,1329,443,4x8,1,22,1,,,
6642,1329,443,4x8,1,22,1,,,
6643,1329,443,4x8,1,22,1,,,
6644,1329,443,4x8,1,22,1,,,
6645,1329,443,4x8,1,22,1,,,
6646,1330,444,4x8,1,13,0.3,,,
6647,1330,444,4x8,1,13,0.3,,,
6648,1330,444,4x8,1,13,0.3,,,
6649,1330,444,4x8,1,13,0.3,,,
6650,1330,444,4x8,1,13,0.3,,,
6651,1331,444,4x8,1,13,0.5,,,
6652,1331,444,4x8,1,13,0.5,,,
6653,1331,444,4x8,1,13,0.5,,,
6654,1331,444,4x8,1,13,0.5,,,
6655,1331,444,4x8,1,13,0.5,,,
6656,1332,444,4x8,1,13,1,,,
6657,1332,444,4x8,1,13,1,,,
6658,1332,444,4x8,1,13,1,,,
6659,1332,444,4x8,1,13,1,,,
6660,1332,444,4x8,1,13,1,,,
6661,1333,445,4x8,1,23,0.3,,,
6662,1333,445,4x8,1,23,0.3,,,
6663,1333,445,4x8,1,23,0.3,,,
6664,1333,445,4x8,1,23,0.3,,,
6665,1333,445,4x8,1,23,0.3,,,
6666,1334,445,4x8,1,23,0.5,,,
6667,1334,445,4x8,1,23,0.5,,,
6668,1334,445,4x8,1,23,0.5,,,
6669,1334,445,4x8,1,23,0.5,,,
6670,1334,445,4x8,1,23,0.5,,,
6671,1335,445,4x8,1,23,1,,,
6672,1335,445,4x8,1,23,1,,,
6673,1335,445,4x8,1,23,1,,,
6674,1335,445,4x8,1,23,1,,,
6675,1335,445,4x8,1,23,1,,,
6676,1336,446,4x8,1,14,0.3,,,
6677,1336,446,4x8,1,14,0.3,,,
6678,1336,446,4x8,1,14,0.3,,,
6679,1336,446,4x8,1,14,0.3,,,
6680,1336,446,4x8,1,14,0.3,,,
6681,1337,446,4x8,1,14,0.5,,,
6682,1337,446,4x8,1,14,0.5,,,
6683,1337,446,4x8,1,14,0.5,,,
6684,1337,446,4x8,1,14,0.5,,,
6685,1337,446,4x8,1,14,0.5,,,
6686,1338,446,4x8,1,14,1,,,
6687,1338,446,4x8,1,14,1,,,
6688,1338,446,4x8,1,14,1,,,
6689,1338,446,4x8,1,14,1,,,
6690,1338,446,4x8,1,14,1,,,
6691,1339,447,4x8,1,24,0.3,,,
6692,1339,447,4x8,1,24,0.3,,,
6693,1339,447,4x8,1,24,0.3,,,
6694,1339,447,4x8,1,24,0.3,,,
6695,1339,447,4x8,1,24,0.3,,,
6696,1340,447,4x8,1,24,0.5,,,
6697,1340,447,4x8,1,24,0.5,,,
6698,1340,447,4x8,1,24,0.5,,,
6699,1340,447,4x8,1,24,0.5,,,
6700,1340,447,4x8,1,24,0.5,,,
6701,1341,447,4x8,1,24,1,,,
6702,1341,447,4x8,1,24,1,,,
6703,1341,447,4x8,1,24,1,,,
6704,1341,447,4x8,1,24,1,,,
6705,1341,447,4x8,1,24,1,,,
6706,1342,448,4x8,5,11,0.3,,,
6707,1342,448,4x8,5,11,0.3,,,
6708,1342,448,4x8,5,11,0.3,,,
6709,1342,448,4x8,5,11,0.3,,,
6710,1342,448,4x8,5,11,0.3,,,
6711,1343,448,4x8,5,11,0.5,,,
6712,1343,448,4x8,5,11,0.5,,,
6713,1343,448,4x8,5,11,0.5,,,
6714,1343,448,4x8,5,11,0.5,,,
6715,1343,448,4x8,5,11,0.5,,,
6716,1344,448,4x8,5,11,1,,,
6717,1344,448,4x8,5,11,1,,,
6718,1344,448,4x8,5,11,1,,,
6719,1344,448,4x8,5,11,1,,,
6720,1344,448,4x8,5,11,1,,,
6721,1345,449,4x8,5,12,0.3,,,
6722,1345,449,4x8,5,12,0.3,,,
6723,1345,449,4x8,5,12,0.3,,,
6724,1345,449,4x8,5,12,0.3,,,
6725,1345,449,4x8,5,12,0.3,,,
6726,1346,449,4x8,5,12,0.5,,,
6727,1346,449,4x8,5,12,0.5,,,
6728,1346,449,4x8,5,12,0.5,,,
6729,1346,449,4x8,5,12,0.5,,,
6730,1346,449,4x8,5,12,0.5,,,
6731,1347,449,4x8,5,12,1,,,
6732,1347,449,4x8,5,12,1,,,
6733,1347,449,4x8,5,12,1,,,
6734,1347,449,4x8,5,12,1,,,
6735,1347,449,4x8,5,12,1,,,
6736,1348,450,4x8,5,22,0.3,,,
6737,1348,450,4x8,5,22,0.3,,,
6738,1348,450,4x8,5,22,0.3,,,
6739,1348,450,4x8,5,22,0.3,,,
6740,1348,450,4x8,5,22,0.3,,,
6741,1349,450,4x8,5,22,0.5,,,
6742,1349,450,4x8,5,22,0.5,,,
6743,1349,450,4x8,5,22,0.5,,,
6744,1349,450,4x8,5,22,0.5,,,
6745,1349,450,4x8,5,22,0.5,,,
6746,1350,450,4x8,5,22,1,,,
6747,1350,450,4x8,5,22,1,,,
6748,1350,450,4x8,5,22,1,,,
6749,1350,450,4x8,5,22,1,,,
6750,1350,450,4x8,5,22,1,,,
6751,1351,451,4x8,5,13,0.3,,,
6752,1351,451,4x8,5,13,0.3,,,
6753,1351,451,4x8,5,13,0.3,,,
6754,1351,451,4x8,5,13,0.3,,,
6755,1351,451,4x8,5,13,0.3,,,
6756,1352,451,4x8,5,13,0.5,,,
6757,1352,451,4x8,5,13,0.5,,,
6758,1352,451,4x8,5,13,0.5,,,
6759,1352,451,4x8,5,13,0.5,,,
6760,1352,451,4x8,5,13,0.5,,,
6761,1353,451,4x8,5,13,1,,,
6762,1353,451,4x8,5,13,1,,,
6763,1353,451,4x8,5,13,1,,,
6764,1353,451,4x8,5,13,1,,,
6765,1353,451,4x8,5,13,1,,,
6766,1354,452,4x8,5,23,0.3,,,
6767,1354,452,4x8,5,23,0.3,,,
6768,1354,452,4x8,5,23,0.3,,,
6769,1354,452,4x8,5,23,0.3,,,
6770,1354,452,4x8,5,23,0.3,,,
6771,1355,452,4x8,5,23,0.5,,,
6772,1355,452,4x8,5,23,0.5,,,
6773,1355,452,4x8,5,23,0.5,,,
6774,1355,452,4x8,5,23,0.5,,,
6775,1355,452,4x8,5,23,0.5,,,
6776,1356,452,4x8,5,23,1,,,
6777,1356,452,4x8,5,23,1,,,
6778,1356,452,4x8,5,23,1,,,
6779,1356,452,4x8,5,23,1,,,
6780,1356,452,4x8,5,23,1,,,
6781,1357,453,4x8,5,14,0.3,,,
6782,1357,453,4x8,5,14,0.3,,,
6783,1357,453,4x8,5,14,0.3,,,
6784,1357,453,4x8,5,14,0.3,,,
6785,1357,453,4x8,5,14,0.3,,,
6786,1358,453,4x8,5,14,0.5,,,
6787,1358,453,4x8,5,14,0.5,,,
6788,1358,453,4x8,5,14,0.5,,,
6789,1358,453,4x8,5,14,0.5,,,
6790,1358,453,4x8,5,14,0.5,,,
6791,1359,453,4x8,5,14,1,,,
6792,1359,453,4x8,5,14,1,,,
6793,1359,453,4x8,5,14,1,,,
6794,1359,453,4x8,5,14,1,,,
6795,1359,453,4x8,5,14,1,,,
6796,1360,454,4x8,5,24,0.3,,,
6797,1360,454,4x8,5,24,0.3,,,
6798,1360,454,4x8,5,24,0.3,,,
6799,1360,454,4x8,5,24,0.3,,,
6800,1360,454,4x8,5,24,0.3,,,
6801,1361,454,4x8,5,24,0.5,,,
6802,1361,454,4x8,5,24,0.5,,,
6803,1361,454,4x8,5,24,0.5,,,
6804,1361,454,4x8,5,24,0.5,,,
6805,1361,454,4x8,5,24,0.5,,,
6806,1362,454,4x8,5,24,1,,,
6807,1362,454,4x8,5,24,1,,,
6808,1362,454,4x8,5,24,1,,,
6809,1362,454,4x8,5,24,1,,,
6810,1362,454,4x8,5,24,1,,,
6811,1363,455,4x8,10,11,0.3,,,
6812,1363,455,4x8,10,11,0.3,,,
6813,1363,455,4x8,10,11,0.3,,,
6814,1363,455,4x8,10,11,0.3,,,
6815,1363,455,4x8,10,11,0.3,,,
6816,1364,455,4x8,10,11,0.5,,,
6817,1364,455,4x8,10,11,0.5,,,
6818,1364,455,4x8,10,11,0.5,,,
6819,1364,455,4x8,10,11,0.5,,,
6820,1364,455,4x8,10,11,0.5,,,
6821,1365,455,4x8,10,11,1,,,
6822,1365,455,4x8,10,11,1,,,
6823,1365,455,4x8,10,11,1,,,
6824,1365,455,4x8,10,11,1,,,
6825,1365,455,4x8,10,11,1,,,
6826,1366,456,4x8,10,12,0.3,,,
6827,1366,456,4x8,10,12,0.3,,,
6828,1366,456,4x8,10,12,0.3,,,
6829,1366,456,4x8,10,12,0.3,,,
6830,1366,456,4x8,10,12,0.3,,,
6831,1367,456,4x8,10,12,0.5,,,
6832,1367,456,4x8,10,12,0.5,,,
6833,1367,456,4x8,10,12,0.5,,,
6834,1367,456,4x8,10,12,0.5,,,
6835,1367,456,4x8,10,12,0.5,,,
6836,1368,456,4x8,10,12,1,,,
6837,1368,456,4x8,10,12,1,,,
6838,1368,456,4x8,10,12,1,,,
6839,1368,456,4x8,10,12,1,,,
6840,1368,456,4x8,10,12,1,,,
6841,1369,457,4x8,10,22,0.3,,,
6842,1369,457,4x8,10,22,0.3,,,
6843,1369,457,4x8,10,22,0.3,,,
6844,1369,457,4x8,10,22,0.3,,,
6845,1369,457,4x8,10,22,0.3,,,
6846,1370,457,4x8,10,22,0.5,,,
6847,1370,457,4x8,10,22,0.5,,,
6848,1370,457,4x8,10,22,0.5,,,
6849,1370,457,4x8,10,22,0.5,,,
6850,1370,457,4x8,10,22,0.5,,,
6851,1371,457,4x8,10,22,1,,,
6852,1371,457,4x8,10,22,1,,,
6853,1371,457,4x8,10,22,1,,,
6854,1371,457,4x8,10,22,1,,,
6855,1371,457,4x8,10,22,1,,,
6856,1372,458,4x8,10,13,0.3,,,
6857,1372,458,4x8,10,13,0.3,,,
6858,1372,458,4x8,10,13,0.3,,,
6859,1372,458,4x8,10,13,0.3,,,
6860,1372,458,4x8,10,13,0.3,,,
6861,1373,458,4x8,10,13,0.5,,,
6862,1373,458,4x8,10,13,0.5,,,
6863,1373,458,4x8,10,13,0.5,,,
6864,1373,458,4x8,10,13,0.5,,,
6865,1373,458,4x8,10,13,0.5,,,
6866,1374,458,4x8,10,13,1,,,
6867,1374,458,4x8,10,13,1,,,
6868,1374,458,4x8,10,13,1,,,
6869,1374,458,4x8,10,13,1,,,
6870,1374,458,4x8,10,13,1,,,
6871,1375,459,4x8,10,23,0.3,,,
6872,1375,459,4x8,10,23,0.3,,,
6873,1375,459,4x8,10,23,0.3,,,
6874,1375,459,4x8,10,23,0.3,,,
6875,1375,459,4x8,10,23,0.3,,,
6876,1376,459,4x8,10,23,0.5,,,
6877,1376,459,4x8,10,23,0.5,,,
6878,1376,459,4x8,10,23,0.5,,,
6879,1376,459,4x8,10,23,0.5,,,
6880,1376,459,4x8,10,23,0.5,,,
6881,1377,459,4x8,10,23,1,,,
6882,1377,459,4x8,10,23,1,,,
6883,1377,459,4x8,10,23,1,,,
6884,1377,459,4x8,10,23,1,,,
6885,1377,459,4x8,10,23,1,,,
6886,1378,460,4x8,10,14,0.3,,,
6887,1378,460,4x8,10,14,0.3,,,
6888,1378,460,4x8,10,14,0.3,,,
6889,1378,460,4x8,10,14,0.3,,,
6890,1378,460,4x8,10,14,0.3,,,
6891,1379,460,4x8,10,14,0.5,,,
6892,1379,460,4x8,10,14,0.5,,,
6893,1379,460,4x8,10,14,0.5,,,
6894,1379,460,4x8,10,14,0.5,,,
6895,1379,460,4x8,10,14,0.5,,,
6896,1380,460,4x8,10,14,1,,,
6897,1380,460,4x8,10,14,1,,,
6898,1380,460,4x8,10,14,1,,,
6899,1380,460,4x8,10,14,1,,,
6900,1380,460,4x8,10,14,1,,,
6901,1381,461,4x8,10,24,0.3,,,
6902,1381,461,4x8,10,24,0.3,,,
6903,1381,461,4x8,10,24,0.3,,,
6904,1381,461,4x8,10,24,0.3,,,
6905,1381,461,4x8,10,24,0.3,,,
6906,1382,461,4x8,10,24,0.5,,,
6907,1382,461,4x8,10,24,0.5,,,
6908,1382,461,4x8,10,24,0.5,,,
6909,1382,461,4x8,10,24,0.5,,,
6910,1382,461,4x8,10,24,0.5,,,
6911,1383,461,4x8,10,24,1,,,
6912,1383,461,4x8,10,24,1,,,
6913,1383,461,4x8,10,24,1,,,
6914,1383,461,4x8,10,24,1,,,
6915,1383,461,4x8,10,24,1,,,
6916,1384,462,4x8,50,11,0.3,,,
6917,1384,462,4x8,50,11,0.3,,,
6918,1384,462,4x8,50,11,0.3,,,
6919,1384,462,4x8,50,11,0.3,,,
6920,1384,462,4x8,50,11,0.3,,,
6921,1385,462,4x8,50,11,0.5,,,
6922,1385,462,4x8,50,11,0.5,,,
6923,1385,462,4x8,50,11,0.5,,,
6924,1385,462,4x8,50,11,0.5,,,
6925,1385,462,4x8,50,11,0.5,,,
6926,1386,462,4x8,50,11,1,,,
6927,1386,462,4x8,50,11,1,,,
6928,1386,462,4x8,50,11,1,,,
6929,1386,462,4x8,50,11,1,,,
6930,1386,462,4x8,50,11,1,,,
6931,1387,463,4x8,50,12,0.3,,,
6932,1387,463,4x8,50,12,0.3,,,
6933,1387,463,4x8,50,12,0.3,,,
6934,1387,463,4x8,50,12,0.3,,,
6935,1387,463,4x8,50,12,0.3,,,
6936,1388,463,4x8,50,12,0.5,,,
6937,1388,463,4x8,50,12,0.5,,,
6938,1388,463,4x8,50,12,0.5,,,
6939,1388,463,4x8,50,12,0.5,,,
6940,1388,463,4x8,50,12,0.5,,,
6941,1389,463,4x8,50,12,1,,,
6942,1389,463,4x8,50,12,1,,,
6943,1389,463,4x8,50,12,1,,,
6944,1389,463,4x8,50,12,1,,,
6945,1389,463,4x8,50,12,1,,,
6946,1390,464,4x8,50,22,0.3,,,
6947,1390,464,4x8,50,22,0.3,,,
6948,1390,464,4x8,50,22,0.3,,,
6949,1390,464,4x8,50,22,0.3,,,
6950,1390,464,4x8,50,22,0.3,,,
6951,1391,464,4x8,50,22,0.5,,,
6952,1391,464,4x8,50,22,0.5,,,
6953,1391,464,4x8,50,22,0.5,,,
6954,1391,464,4x8,50,22,0.5,,,
6955,1391,464,4x8,50,22,0.5,,,
6956,1392,464,4x8,50,22,1,,,
6957,1392,464,4x8,50,22,1,,,
6958,1392,464,4x8,50,22,1,,,
6959,1392,464,4x8,50,22,1,,,
6960,1392,464,4x8,50,22,1,,,
6961,1393,465,4x8,50,13,0.3,,,
6962,1393,465,4x8,50,13,0.3,,,
6963,1393,465,4x8,50,13,0.3,,,
6964,1393,465,4x8,50,13,0.3,,,
6965,1393,465,4x8,50,13,0.3,,,
6966,1394,465,4x8,50,13,0.5,,,
6967,1394,465,4x8,50,13,0.5,,,
6968,1394,465,4x8,50,13,0.5,,,
6969,1394,465,4x8,50,13,0.5,,,
6970,1394,465,4x8,50,13,0.5,,,
6971,1395,465,4x8,50,13,1,,,
6972,1395,465,4x8,50,13,1,,,
6973,1395,465,4x8,50,13,1,,,
6974,1395,465,4x8,50,13,1,,,
6975,1395,465,4x8,50,13,1,,,
6976,1396,466,4x8,50,23,0.3,,,
6977,1396,466,4x8,50,23,0.3,,,
6978,1396,466,4x8,50,23,0.3,,,
6979,1396,466,4x8,50,23,0.3,,,
6980,1396,466,4x8,50,23,0.3,,,
6981,1397,466,4x8,50,23,0.5,,,
6982,1397,466,4x8,50,23,0.5,,,
6983,1397,466,4x8,50,23,0.5,,,
6984,1397,466,4x8,50,23,0.5,,,
6985,1397,466,4x8,50,23,0.5,,,
6986,1398,466,4x8,50,23,1,,,
6987,1398,466,4x8,50,23,1,,,
6988,1398,466,4x8,50,23,1,,,
6989,1398,466,4x8,50,23,1,,,
6990,1398,466,4x8,50,23,1,,,
6991,1399,467,4x8,50,14,0.3,,,
6992,1399,467,4x8,50,14,0.3,,,
6993,1399,467,4x8,50,14,0.3,,,
6994,1399,467,4x8,50,14,0.3,,,
6995,1399,467,4x8,50,14,0.3,,,
6996,1400,467,4x8,50,14,0.5,,,
6997,1400,467,4x8,50,14,0.5,,,
6998,1400,467,4x8,50,14,0.5,,,
6999,1400,467,4x8,50,14,0.5,,,
7000,1400,467,4x8,50,14,0.5,,,
7001,1401,467,4x8,50,14,1,,,
7002,1401,467,4x8,50,14,1,,,
7003,1401,467,4x8,50,14,1,,,
7004,1401,467,4x8,50,14,1,,,
7005,1401,467,4x8,50,14,1,,,
7006,1402,468,4x8,50,24,0.3,,,
7007,1402,468,4x8,50,24,0.3,,,
7008,1402,468,4x8,50,24,0.3,,,
7009,1402,468,4x8,50,24,0.3,,,
7010,1402,468,4x8,50,24,0.3,,,
7011,1403,468,4x8,50,24,0.5,,,
7012,1403,468,4x8,50,24,0.5,,,
7013,1403,468,4x8,50,24,0.5,,,
7014,1403,468,4x8,50,24,0.5,,,
7015,1403,468,4x8,50,24,0.5,,,
7016,1404,468,4x8,50,24,1,,,
7017,1404,468,4x8,50,24,1,,,
7018,1404,468,4x8,50,24,1,,,
7019,1404,468,4x8,50,24,1,,,
7020,1404,468,4x8,50,24,1,,,
7021,1405,469,4x8,100,11,0.3,,,
7022,1405,469,4x8,100,11,0.3,,,
7023,1405,469,4x8,100,11,0.3,,,
7024,1405,469,4x8,100,11,0.3,,,
7025,1405,469,4x8,100,11,0.3,,,
7026,1406,469,4x8,100,11,0.5,,,
7027,1406,469,4x8,100,11,0.5,,,
7028,1406,469,4x8,100,11,0.5,,,
7029,1406,469,4x8,100,11,0.5,,,
7030,1406,469,4x8,100,11,0.5,,,
7031,1407,469,4x8,100,11,1,,,
7032,1407,469,4x8,100,11,1,,,
7033,1407,469,4x8,100,11,1,,,
7034,1407,469,4x8,100,11,1,,,
7035,1407,469,4x8,100,11,1,,,
7036,1408,470,4x8,100,12,0.3,,,
7037,1408,470,4x8,100,12,0.3,,,
7038,1408,470,4x8,100,12,0.3,,,
7039,1408,470,4x8,100,12,0.3,,,
7040,1408,470,4x8,100,12,0.3,,,
7041,1409,470,4x8,100,12,0.5,,,
7042,1409,470,4x8,100,12,0.5,,,
7043,1409,470,4x8,100,12,0.5,,,
7044,1409,470,4x8,100,12,0.5,,,
7045,1409,470,4x8,100,12,0.5,,,
